Customer_ID,Cryptoasset,Balance,ASOFDATE
0xA8535,usdc,1.0122942,2023-06-14
0xA8536,ltc,1.0122943,2023-06-14
0xA8537,xrp,1.0122944,2023-06-14
0xA8538,btc,1.0122938,2023-06-14
0xA8539,eth,1.0122939,2023-06-14
0xA8540,matic_eth,1.012294,2023-06-14
0xA8541,trx_eth,1.0122941,2023-06-14
0xA8542,usdc,1.0122942,2023-06-14
0xA8543,ltc,1.0122943,2023-06-14
0xA8544,xrp,1.0122944,2023-06-14
0xA8545,btc,1.0122938,2023-06-14
0xA8546,eth,1.0122939,2023-06-14
0xA8547,matic_eth,1.012294,2023-06-14
0xA8548,trx_eth,1.0122941,2023-06-14
0xA8549,usdc,1.0122942,2023-06-14
0xA8550,ltc,1.0122943,2023-06-14
0xA8551,xrp,1.0122944,2023-06-14
0xA8552,btc,1.0122938,2023-06-14
0xA8553,eth,1.0122939,2023-06-14
0xA8554,matic_eth,1.012294,2023-06-14
0xA8555,trx_eth,1.0122941,2023-06-14
0xA8556,usdc,1.0122942,2023-06-14
0xA8557,ltc,1.0122943,2023-06-14
0xA8558,xrp,1.0122944,2023-06-14
0xA8559,btc,1.0122938,2023-06-14
0xA8560,eth,1.0122939,2023-06-14
0xA8561,matic_eth,1.012294,2023-06-14
0xA8562,trx_eth,1.0122941,2023-06-14
0xA8563,usdc,1.0122942,2023-06-14
0xA8564,ltc,1.0122943,2023-06-14
0xA8565,xrp,1.0122944,2023-06-14
0xA8566,btc,1.0122938,2023-06-14
0xA8567,eth,1.0122939,2023-06-14
0xA8568,matic_eth,1.012294,2023-06-14
0xA8569,trx_eth,1.0122941,2023-06-14
0xA8570,usdc,1.0122942,2023-06-14
0xA8571,ltc,1.0122943,2023-06-14
0xA8572,xrp,1.0122944,2023-06-14
0xA8573,btc,1.0122938,2023-06-14
0xA8574,eth,1.0122939,2023-06-14
0xA8575,matic_eth,1.012294,2023-06-14
0xA8576,trx_eth,1.0122941,2023-06-14
0xA8577,usdc,1.0122942,2023-06-14
0xA8578,ltc,1.0122943,2023-06-14
0xA8579,xrp,1.0122944,2023-06-14
0xA8580,btc,1.0122938,2023-06-14
0xA8581,eth,1.0122939,2023-06-14
0xA8582,matic_eth,1.012294,2023-06-14
0xA8583,trx_eth,1.0122941,2023-06-14
0xA8584,usdc,1.0122942,2023-06-14
0xA8585,ltc,1.0122943,2023-06-14
0xA8586,xrp,1.0122944,2023-06-14
0xA8587,btc,1.0122938,2023-06-14
0xA8588,eth,1.0122939,2023-06-14
0xA8589,matic_eth,1.012294,2023-06-14
0xA8590,trx_eth,1.0122941,2023-06-14
0xA8591,usdc,1.0122942,2023-06-14
0xA8592,ltc,1.0122943,2023-06-14
0xA8593,xrp,1.0122944,2023-06-14
0xA8594,btc,1.0122938,2023-06-14
0xA8595,eth,1.0122939,2023-06-14
0xA8596,matic_eth,1.012294,2023-06-14
0xA8597,trx_eth,1.0122941,2023-06-14
0xA8598,usdc,1.0122942,2023-06-14
0xA8599,ltc,1.0122943,2023-06-14
0xA8600,xrp,1.0122944,2023-06-14
0xA8601,btc,1.0122938,2023-06-14
0xA8602,eth,1.0122939,2023-06-14
0xA8603,matic_eth,1.012294,2023-06-14
0xA8604,trx_eth,1.0122941,2023-06-14
0xA8605,usdc,1.0122942,2023-06-14
0xA8606,ltc,1.0122943,2023-06-14
0xA8607,xrp,1.0122944,2023-06-14
0xA8608,btc,1.0122938,2023-06-14
0xA8609,eth,1.0122939,2023-06-14
0xA8610,matic_eth,1.012294,2023-06-14
0xA8611,trx_eth,1.0122941,2023-06-14
0xA8612,usdc,1.0122942,2023-06-14
0xA8613,ltc,1.0122943,2023-06-14
0xA8614,xrp,1.0122944,2023-06-14
0xA8615,btc,1.0122938,2023-06-14
0xA8616,eth,1.0122939,2023-06-14
0xA8617,matic_eth,1.012294,2023-06-14
0xA8618,trx_eth,1.0122941,2023-06-14
0xA8619,usdc,1.0122942,2023-06-14
0xA8620,ltc,1.0122943,2023-06-14
0xA8621,xrp,1.0122944,2023-06-14
0xA8622,btc,1.0122938,2023-06-14
0xA8623,eth,1.0122939,2023-06-14
0xA8624,matic_eth,1.012294,2023-06-14
0xA8625,trx_eth,1.0122941,2023-06-14
0xA8626,usdc,1.0122942,2023-06-14
0xA8627,ltc,1.0122943,2023-06-14
0xA8628,xrp,1.0122944,2023-06-14
0xA8629,btc,1.0122938,2023-06-14
0xA8630,eth,1.0122939,2023-06-14
0xA8631,matic_eth,1.012294,2023-06-14
0xA8632,trx_eth,1.0122941,2023-06-14
0xA8633,usdc,1.0122942,2023-06-14
0xA8634,ltc,1.0122943,2023-06-14
0xA8635,xrp,1.0122944,2023-06-14
0xA8636,btc,1.0122938,2023-06-14
0xA8637,eth,1.0122939,2023-06-14
0xA8638,matic_eth,1.012294,2023-06-14
0xA8639,trx_eth,1.0122941,2023-06-14
0xA8640,usdc,1.0122942,2023-06-14
0xA8641,ltc,1.0122943,2023-06-14
0xA8642,xrp,1.0122944,2023-06-14
0xA8643,btc,1.0122938,2023-06-14
0xA8644,eth,1.0122939,2023-06-14
0xA8645,matic_eth,1.012294,2023-06-14
0xA8646,trx_eth,1.0122941,2023-06-14
0xA8647,usdc,1.0122942,2023-06-14
0xA8648,ltc,1.0122943,2023-06-14
0xA8649,xrp,1.0122944,2023-06-14
0xA8650,btc,1.0122938,2023-06-14
0xA8651,eth,1.0122939,2023-06-14
0xA8652,matic_eth,1.012294,2023-06-14
0xA8653,trx_eth,1.0122941,2023-06-14
0xA8654,usdc,1.0122942,2023-06-14
0xA8655,ltc,1.0122943,2023-06-14
0xA8656,xrp,1.0122944,2023-06-14
0xA8657,btc,1.0122938,2023-06-14
0xA8658,eth,1.0122939,2023-06-14
0xA8659,matic_eth,1.012294,2023-06-14
0xA8660,trx_eth,1.0122941,2023-06-14
0xA8661,usdc,1.0122942,2023-06-14
0xA8662,ltc,1.0122943,2023-06-14
0xA8663,xrp,1.0122944,2023-06-14
0xA8664,btc,1.0122938,2023-06-14
0xA8665,eth,1.0122939,2023-06-14
0xA8666,matic_eth,1.012294,2023-06-14
0xA8667,trx_eth,1.0122941,2023-06-14
0xA8668,usdc,1.0122942,2023-06-14
0xA8669,ltc,1.0122943,2023-06-14
0xA8670,xrp,1.0122944,2023-06-14
0xA8671,btc,1.0122938,2023-06-14
0xA8672,eth,1.0122939,2023-06-14
0xA8673,matic_eth,1.012294,2023-06-14
0xA8674,trx_eth,1.0122941,2023-06-14
0xA8675,usdc,1.0122942,2023-06-14
0xA8676,ltc,1.0122943,2023-06-14
0xA8677,xrp,1.0122944,2023-06-14
0xA8678,btc,1.0122938,2023-06-14
0xA8679,eth,1.0122939,2023-06-14
0xA8680,matic_eth,1.012294,2023-06-14
0xA8681,trx_eth,1.0122941,2023-06-14
0xA8682,usdc,1.0122942,2023-06-14
0xA8683,ltc,1.0122943,2023-06-14
0xA8684,xrp,1.0122944,2023-06-14
0xA8685,btc,1.0122938,2023-06-14
0xA8686,eth,1.0122939,2023-06-14
0xA8687,matic_eth,1.012294,2023-06-14
0xA8688,trx_eth,1.0122941,2023-06-14
0xA8689,usdc,1.0122942,2023-06-14
0xA8690,ltc,1.0122943,2023-06-14
0xA8691,xrp,1.0122944,2023-06-14
0xA8692,btc,1.0122938,2023-06-14
0xA8693,eth,1.0122939,2023-06-14
0xA8694,matic_eth,1.012294,2023-06-14
0xA8695,trx_eth,1.0122941,2023-06-14
0xA8696,usdc,1.0122942,2023-06-14
0xA8697,ltc,1.0122943,2023-06-14
0xA8698,xrp,1.0122944,2023-06-14
0xA8699,btc,1.0122938,2023-06-14
0xA8700,eth,1.0122939,2023-06-14
0xA8701,matic_eth,1.012294,2023-06-14
0xA8702,trx_eth,1.0122941,2023-06-14
0xA8703,usdc,1.0122942,2023-06-14
0xA8704,ltc,1.0122943,2023-06-14
0xA8705,xrp,1.0122944,2023-06-14
0xA8706,btc,1.0122938,2023-06-14
0xA8707,eth,1.0122939,2023-06-14
0xA8708,matic_eth,1.012294,2023-06-14
0xA8709,trx_eth,1.0122941,2023-06-14
0xA8710,usdc,1.0122942,2023-06-14
0xA8711,ltc,1.0122943,2023-06-14
0xA8712,xrp,1.0122944,2023-06-14
0xA8713,btc,1.0122938,2023-06-14
0xA8714,eth,1.0122939,2023-06-14
0xA8715,matic_eth,1.012294,2023-06-14
0xA8716,trx_eth,1.0122941,2023-06-14
0xA8717,usdc,1.0122942,2023-06-14
0xA8718,ltc,1.0122943,2023-06-14
0xA8719,xrp,1.0122944,2023-06-14
0xA8720,btc,1.0122938,2023-06-14
0xA8721,eth,1.0122939,2023-06-14
0xA8722,matic_eth,1.012294,2023-06-14
0xA8723,trx_eth,1.0122941,2023-06-14
0xA8724,usdc,1.0122942,2023-06-14
0xA8725,ltc,1.0122943,2023-06-14
0xA8726,xrp,1.0122944,2023-06-14
0xA8727,btc,1.0122938,2023-06-14
0xA8728,eth,1.0122939,2023-06-14
0xA8729,matic_eth,1.012294,2023-06-14
0xA8730,trx_eth,1.0122941,2023-06-14
0xA8731,usdc,1.0122942,2023-06-14
0xA8732,ltc,1.0122943,2023-06-14
0xA8733,xrp,1.0122944,2023-06-14
0xA8734,btc,1.0122938,2023-06-14
0xA8735,eth,1.0122939,2023-06-14
0xA8736,matic_eth,1.012294,2023-06-14
0xA8737,trx_eth,1.0122941,2023-06-14
0xA8738,usdc,1.0122942,2023-06-14
0xA8739,ltc,1.0122943,2023-06-14
0xA8740,xrp,1.0122944,2023-06-14
0xA8741,btc,1.0122938,2023-06-14
0xA8742,eth,1.0122939,2023-06-14
0xA8743,matic_eth,1.012294,2023-06-14
0xA8744,trx_eth,1.0122941,2023-06-14
0xA8745,usdc,1.0122942,2023-06-14
0xA8746,ltc,1.0122943,2023-06-14
0xA8747,xrp,1.0122944,2023-06-14
0xA8748,btc,1.0122938,2023-06-14
0xA8749,eth,1.0122939,2023-06-14
0xA8750,matic_eth,1.012294,2023-06-14
0xA8751,trx_eth,1.0122941,2023-06-14
0xA8752,usdc,1.0122942,2023-06-14
0xA8753,ltc,1.0122943,2023-06-14
0xA8754,xrp,1.0122944,2023-06-14
0xA8755,btc,1.0122938,2023-06-14
0xA8756,eth,1.0122939,2023-06-14
0xA8757,matic_eth,1.012294,2023-06-14
0xA8758,trx_eth,1.0122941,2023-06-14
0xA8759,usdc,1.0122942,2023-06-14
0xA8760,ltc,1.0122943,2023-06-14
0xA8761,xrp,1.0122944,2023-06-14
0xA8762,btc,1.0122938,2023-06-14
0xA8763,eth,1.0122939,2023-06-14
0xA8764,matic_eth,1.012294,2023-06-14
0xA8765,trx_eth,1.0122941,2023-06-14
0xA8766,usdc,1.0122942,2023-06-14
0xA8767,ltc,1.0122943,2023-06-14
0xA8768,xrp,1.0122944,2023-06-14
0xA8769,btc,1.0122938,2023-06-14
0xA8770,eth,1.0122939,2023-06-14
0xA8771,matic_eth,1.012294,2023-06-14
0xA8772,trx_eth,1.0122941,2023-06-14
0xA8773,usdc,1.0122942,2023-06-14
0xA8774,ltc,1.0122943,2023-06-14
0xA8775,xrp,1.0122944,2023-06-14
0xA8776,btc,1.0122938,2023-06-14
0xA8777,eth,1.0122939,2023-06-14
0xA8778,matic_eth,1.012294,2023-06-14
0xA8779,trx_eth,1.0122941,2023-06-14
0xA8780,usdc,1.0122942,2023-06-14
0xA8781,ltc,1.0122943,2023-06-14
0xA8782,xrp,1.0122944,2023-06-14
0xA8783,btc,1.0122938,2023-06-14
0xA8784,eth,1.0122939,2023-06-14
0xA8785,matic_eth,1.012294,2023-06-14
0xA8786,trx_eth,1.0122941,2023-06-14
0xA8787,usdc,1.0122942,2023-06-14
0xA8788,ltc,1.0122943,2023-06-14
0xA8789,xrp,1.0122944,2023-06-14
0xA8790,btc,1.0122938,2023-06-14
0xA8791,eth,1.0122939,2023-06-14
0xA8792,matic_eth,1.012294,2023-06-14
0xA8793,trx_eth,1.0122941,2023-06-14
0xA8794,usdc,1.0122942,2023-06-14
0xA8795,ltc,1.0122943,2023-06-14
0xA8796,xrp,1.0122944,2023-06-14
0xA8797,btc,1.0122938,2023-06-14
0xA8798,eth,1.0122939,2023-06-14
0xA8799,matic_eth,1.012294,2023-06-14
0xA8800,trx_eth,1.0122941,2023-06-14
0xA8801,usdc,1.0122942,2023-06-14
0xA8802,ltc,1.0122943,2023-06-14
0xA8803,xrp,1.0122944,2023-06-14
0xA8804,btc,1.0122938,2023-06-14
0xA8805,eth,1.0122939,2023-06-14
0xA8806,matic_eth,1.012294,2023-06-14
0xA8807,trx_eth,1.0122941,2023-06-14
0xA8808,usdc,1.0122942,2023-06-14
0xA8809,ltc,1.0122943,2023-06-14
0xA8810,xrp,1.0122944,2023-06-14
0xA8811,btc,1.0122938,2023-06-14
0xA8812,eth,1.0122939,2023-06-14
0xA8813,matic_eth,1.012294,2023-06-14
0xA8814,trx_eth,1.0122941,2023-06-14
0xA8815,usdc,1.0122942,2023-06-14
0xA8816,ltc,1.0122943,2023-06-14
0xA8817,xrp,1.0122944,2023-06-14
0xA8818,btc,1.0122938,2023-06-14
0xA8819,eth,1.0122939,2023-06-14
0xA8820,matic_eth,1.012294,2023-06-14
0xA8821,trx_eth,1.0122941,2023-06-14
0xA8822,usdc,1.0122942,2023-06-14
0xA8823,ltc,1.0122943,2023-06-14
0xA8824,xrp,1.0122944,2023-06-14
0xA8825,btc,1.0122938,2023-06-14
0xA8826,eth,1.0122939,2023-06-14
0xA8827,matic_eth,1.012294,2023-06-14
0xA8828,trx_eth,1.0122941,2023-06-14
0xA8829,usdc,1.0122942,2023-06-14
0xA8830,ltc,1.0122943,2023-06-14
0xA8831,xrp,1.0122944,2023-06-14
0xA8832,btc,1.0122938,2023-06-14
0xA8833,eth,1.0122939,2023-06-14
0xA8834,matic_eth,1.012294,2023-06-14
0xA8835,trx_eth,1.0122941,2023-06-14
0xA8836,usdc,1.0122942,2023-06-14
0xA8837,ltc,1.0122943,2023-06-14
0xA8838,xrp,1.0122944,2023-06-14
0xA8839,btc,1.0122938,2023-06-14
0xA8840,eth,1.0122939,2023-06-14
0xA8841,matic_eth,1.012294,2023-06-14
0xA8842,trx_eth,1.0122941,2023-06-14
0xA8843,usdc,1.0122942,2023-06-14
0xA8844,ltc,1.0122943,2023-06-14
0xA8845,xrp,1.0122944,2023-06-14
0xA8846,btc,1.0122938,2023-06-14
0xA8847,eth,1.0122939,2023-06-14
0xA8848,matic_eth,1.012294,2023-06-14
0xA8849,trx_eth,1.0122941,2023-06-14
0xA8850,usdc,1.0122942,2023-06-14
0xA8851,ltc,1.0122943,2023-06-14
0xA8852,xrp,1.0122944,2023-06-14
0xA8853,btc,1.0122938,2023-06-14
0xA8854,eth,1.0122939,2023-06-14
0xA8855,matic_eth,1.012294,2023-06-14
0xA8856,trx_eth,1.0122941,2023-06-14
0xA8857,usdc,1.0122942,2023-06-14
0xA8858,ltc,1.0122943,2023-06-14
0xA8859,xrp,1.0122944,2023-06-14
0xA8860,btc,1.0122938,2023-06-14
0xA8861,eth,1.0122939,2023-06-14
0xA8862,matic_eth,1.012294,2023-06-14
0xA8863,trx_eth,1.0122941,2023-06-14
0xA8864,usdc,1.0122942,2023-06-14
0xA8865,ltc,1.0122943,2023-06-14
0xA8866,xrp,1.0122944,2023-06-14
0xA8867,btc,1.0122938,2023-06-14
0xA8868,eth,1.0122939,2023-06-14
0xA8869,matic_eth,1.012294,2023-06-14
0xA8870,trx_eth,1.0122941,2023-06-14
0xA8871,usdc,1.0122942,2023-06-14
0xA8872,ltc,1.0122943,2023-06-14
0xA8873,xrp,1.0122944,2023-06-14
0xA8874,btc,1.0122938,2023-06-14
0xA8875,eth,1.0122939,2023-06-14
0xA8876,matic_eth,1.012294,2023-06-14
0xA8877,trx_eth,1.0122941,2023-06-14
0xA8878,usdc,1.0122942,2023-06-14
0xA8879,ltc,1.0122943,2023-06-14
0xA8880,xrp,1.0122944,2023-06-14
0xA8881,btc,1.0122938,2023-06-14
0xA8882,eth,1.0122939,2023-06-14
0xA8883,matic_eth,1.012294,2023-06-14
0xA8884,trx_eth,1.0122941,2023-06-14
0xA8885,usdc,1.0122942,2023-06-14
0xA8886,ltc,1.0122943,2023-06-14
0xA8887,xrp,1.0122944,2023-06-14
0xA8888,btc,1.0122938,2023-06-14
0xA8889,eth,1.0122939,2023-06-14
0xA8890,matic_eth,1.012294,2023-06-14
0xA8891,trx_eth,1.0122941,2023-06-14
0xA8892,usdc,1.0122942,2023-06-14
0xA8893,ltc,1.0122943,2023-06-14
0xA8894,xrp,1.0122944,2023-06-14
0xA8895,btc,1.0122938,2023-06-14
0xA8896,eth,1.0122939,2023-06-14
0xA8897,matic_eth,1.012294,2023-06-14
0xA8898,trx_eth,1.0122941,2023-06-14
0xA8899,usdc,1.0122942,2023-06-14
0xA8900,ltc,1.0122943,2023-06-14
0xA8901,xrp,1.0122944,2023-06-14
0xA8902,btc,1.0122938,2023-06-14
0xA8903,eth,1.0122939,2023-06-14
0xA8904,matic_eth,1.012294,2023-06-14
0xA8905,trx_eth,1.0122941,2023-06-14
0xA8906,usdc,1.0122942,2023-06-14
0xA8907,ltc,1.0122943,2023-06-14
0xA8908,xrp,1.0122944,2023-06-14
0xA8909,btc,1.0122938,2023-06-14
0xA8910,eth,1.0122939,2023-06-14
0xA8911,matic_eth,1.012294,2023-06-14
0xA8912,trx_eth,1.0122941,2023-06-14
0xA8913,usdc,1.0122942,2023-06-14
0xA8914,ltc,1.0122943,2023-06-14
0xA8915,xrp,1.0122944,2023-06-14
0xA8916,btc,1.0122938,2023-06-14
0xA8917,eth,1.0122939,2023-06-14
0xA8918,matic_eth,1.012294,2023-06-14
0xA8919,trx_eth,1.0122941,2023-06-14
0xA8920,usdc,1.0122942,2023-06-14
0xA8921,ltc,1.0122943,2023-06-14
0xA8922,xrp,1.0122944,2023-06-14
0xA8923,btc,1.0122938,2023-06-14
0xA8924,eth,1.0122939,2023-06-14
0xA8925,matic_eth,1.012294,2023-06-14
0xA8926,trx_eth,1.0122941,2023-06-14
0xA8927,usdc,1.0122942,2023-06-14
0xA8928,ltc,1.0122943,2023-06-14
0xA8929,xrp,1.0122944,2023-06-14
0xA8930,btc,1.0122938,2023-06-14
0xA8931,eth,1.0122939,2023-06-14
0xA8932,matic_eth,1.012294,2023-06-14
0xA8933,trx_eth,1.0122941,2023-06-14
0xA8934,usdc,1.0122942,2023-06-14
0xA8935,ltc,1.0122943,2023-06-14
0xA8936,xrp,1.0122944,2023-06-14
0xA8937,btc,1.0122938,2023-06-14
0xA8938,eth,1.0122939,2023-06-14
0xA8939,matic_eth,1.012294,2023-06-14
0xA8940,trx_eth,1.0122941,2023-06-14
0xA8941,usdc,1.0122942,2023-06-14
0xA8942,ltc,1.0122943,2023-06-14
0xA8943,xrp,1.0122944,2023-06-14
0xA8944,btc,1.0122938,2023-06-14
0xA8945,eth,1.0122939,2023-06-14
0xA8946,matic_eth,1.012294,2023-06-14
0xA8947,trx_eth,1.0122941,2023-06-14
0xA8948,usdc,1.0122942,2023-06-14
0xA8949,ltc,1.0122943,2023-06-14
0xA8950,xrp,1.0122944,2023-06-14
0xA8951,btc,1.0122938,2023-06-14
0xA8952,eth,1.0122939,2023-06-14
0xA8953,matic_eth,1.012294,2023-06-14
0xA8954,trx_eth,1.0122941,2023-06-14
0xA8955,usdc,1.0122942,2023-06-14
0xA8956,ltc,1.0122943,2023-06-14
0xA8957,xrp,1.0122944,2023-06-14
0xA8958,btc,1.0122938,2023-06-14
0xA8959,eth,1.0122939,2023-06-14
0xA8960,matic_eth,1.012294,2023-06-14
0xA8961,trx_eth,1.0122941,2023-06-14
0xA8962,usdc,1.0122942,2023-06-14
0xA8963,ltc,1.0122943,2023-06-14
0xA8964,xrp,1.0122944,2023-06-14
0xA8965,btc,1.0122938,2023-06-14
0xA8966,eth,1.0122939,2023-06-14
0xA8967,matic_eth,1.012294,2023-06-14
0xA8968,trx_eth,1.0122941,2023-06-14
0xA8969,usdc,1.0122942,2023-06-14
0xA8970,ltc,1.0122943,2023-06-14
0xA8971,xrp,1.0122944,2023-06-14
0xA8972,btc,1.0122938,2023-06-14
0xA8973,eth,1.0122939,2023-06-14
0xA8974,matic_eth,1.012294,2023-06-14
0xA8975,trx_eth,1.0122941,2023-06-14
0xA8976,usdc,1.0122942,2023-06-14
0xA8977,ltc,1.0122943,2023-06-14
0xA8978,xrp,1.0122944,2023-06-14
0xA8979,btc,1.0122938,2023-06-14
0xA8980,eth,1.0122939,2023-06-14
0xA8981,matic_eth,1.012294,2023-06-14
0xA8982,trx_eth,1.0122941,2023-06-14
0xA8983,usdc,1.0122942,2023-06-14
0xA8984,ltc,1.0122943,2023-06-14
0xA8985,xrp,1.0122944,2023-06-14
0xA8986,btc,1.0122938,2023-06-14
0xA8987,eth,1.0122939,2023-06-14
0xA8988,matic_eth,1.012294,2023-06-14
0xA8989,trx_eth,1.0122941,2023-06-14
0xA8990,usdc,1.0122942,2023-06-14
0xA8991,ltc,1.0122943,2023-06-14
0xA8992,xrp,1.0122944,2023-06-14
0xA8993,btc,1.0122938,2023-06-14
0xA8994,eth,1.0122939,2023-06-14
0xA8995,matic_eth,1.012294,2023-06-14
0xA8996,trx_eth,1.0122941,2023-06-14
0xA8997,usdc,1.0122942,2023-06-14
0xA8998,ltc,1.0122943,2023-06-14
0xA8999,xrp,1.0122944,2023-06-14
0xA9000,btc,1.0122938,2023-06-14
0xA9001,eth,1.0122939,2023-06-14
0xA9002,matic_eth,1.012294,2023-06-14
0xA9003,trx_eth,1.0122941,2023-06-14
0xA9004,usdc,1.0122942,2023-06-14
0xA9005,ltc,1.0122943,2023-06-14
0xA9006,xrp,1.0122944,2023-06-14
0xA9007,btc,1.0122938,2023-06-14
0xA9008,eth,1.0122939,2023-06-14
0xA9009,matic_eth,1.012294,2023-06-14
0xA9010,trx_eth,1.0122941,2023-06-14
0xA9011,usdc,1.0122942,2023-06-14
0xA9012,ltc,1.0122943,2023-06-14
0xA9013,xrp,1.0122944,2023-06-14
0xA9014,btc,1.0122938,2023-06-14
0xA9015,eth,1.0122939,2023-06-14
0xA9016,matic_eth,1.012294,2023-06-14
0xA9017,trx_eth,1.0122941,2023-06-14
0xA9018,usdc,1.0122942,2023-06-14
0xA9019,ltc,1.0122943,2023-06-14
0xA9020,xrp,1.0122944,2023-06-14
0xA9021,btc,1.0122938,2023-06-14
0xA9022,eth,1.0122939,2023-06-14
0xA9023,matic_eth,1.012294,2023-06-14
0xA9024,trx_eth,1.0122941,2023-06-14
0xA9025,usdc,1.0122942,2023-06-14
0xA9026,ltc,1.0122943,2023-06-14
0xA9027,xrp,1.0122944,2023-06-14
0xA9028,btc,1.0122938,2023-06-14
0xA9029,eth,1.0122939,2023-06-14
0xA9030,matic_eth,1.012294,2023-06-14
0xA9031,trx_eth,1.0122941,2023-06-14
0xA9032,usdc,1.0122942,2023-06-14
0xA9033,ltc,1.0122943,2023-06-14
0xA9034,xrp,1.0122944,2023-06-14
0xA9035,btc,1.0122938,2023-06-14
0xA9036,eth,1.0122939,2023-06-14
0xA9037,matic_eth,1.012294,2023-06-14
0xA9038,trx_eth,1.0122941,2023-06-14
0xA9039,usdc,1.0122942,2023-06-14
0xA9040,ltc,1.0122943,2023-06-14
0xA9041,xrp,1.0122944,2023-06-14
0xA9042,btc,1.0122938,2023-06-14
0xA9043,eth,1.0122939,2023-06-14
0xA9044,matic_eth,1.012294,2023-06-14
0xA9045,trx_eth,1.0122941,2023-06-14
0xA9046,usdc,1.0122942,2023-06-14
0xA9047,ltc,1.0122943,2023-06-14
0xA9048,xrp,1.0122944,2023-06-14
0xA9049,btc,1.0122938,2023-06-14
0xA9050,eth,1.0122939,2023-06-14
0xA9051,matic_eth,1.012294,2023-06-14
0xA9052,trx_eth,1.0122941,2023-06-14
0xA9053,usdc,1.0122942,2023-06-14
0xA9054,ltc,1.0122943,2023-06-14
0xA9055,xrp,1.0122944,2023-06-14
0xA9056,btc,1.0122938,2023-06-14
0xA9057,eth,1.0122939,2023-06-14
0xA9058,matic_eth,1.012294,2023-06-14
0xA9059,trx_eth,1.0122941,2023-06-14
0xA9060,usdc,1.0122942,2023-06-14
0xA9061,ltc,1.0122943,2023-06-14
0xA9062,xrp,1.0122944,2023-06-14
0xA9063,btc,1.0122938,2023-06-14
0xA9064,eth,1.0122939,2023-06-14
0xA9065,matic_eth,1.012294,2023-06-14
0xA9066,trx_eth,1.0122941,2023-06-14
0xA9067,usdc,1.0122942,2023-06-14
0xA9068,ltc,1.0122943,2023-06-14
0xA9069,xrp,1.0122944,2023-06-14
0xA9070,btc,1.0122938,2023-06-14
0xA9071,eth,1.0122939,2023-06-14
0xA9072,matic_eth,1.012294,2023-06-14
0xA9073,trx_eth,1.0122941,2023-06-14
0xA9074,usdc,1.0122942,2023-06-14
0xA9075,ltc,1.0122943,2023-06-14
0xA9076,xrp,1.0122944,2023-06-14
0xA9077,btc,1.0122938,2023-06-14
0xA9078,eth,1.0122939,2023-06-14
0xA9079,matic_eth,1.012294,2023-06-14
0xA9080,trx_eth,1.0122941,2023-06-14
0xA9081,usdc,1.0122942,2023-06-14
0xA9082,ltc,1.0122943,2023-06-14
0xA9083,xrp,1.0122944,2023-06-14
0xA9084,btc,1.0122938,2023-06-14
0xA9085,eth,1.0122939,2023-06-14
0xA9086,matic_eth,1.012294,2023-06-14
0xA9087,trx_eth,1.0122941,2023-06-14
0xA9088,usdc,1.0122942,2023-06-14
0xA9089,ltc,1.0122943,2023-06-14
0xA9090,xrp,1.0122944,2023-06-14
0xA9091,btc,1.0122938,2023-06-14
0xA9092,eth,1.0122939,2023-06-14
0xA9093,matic_eth,1.012294,2023-06-14
0xA9094,trx_eth,1.0122941,2023-06-14
0xA9095,usdc,1.0122942,2023-06-14
0xA9096,ltc,1.0122943,2023-06-14
0xA9097,xrp,1.0122944,2023-06-14
0xA9098,btc,1.0122938,2023-06-14
0xA9099,eth,1.0122939,2023-06-14
0xA9100,matic_eth,1.012294,2023-06-14
0xA9101,trx_eth,1.0122941,2023-06-14
0xA9102,usdc,1.0122942,2023-06-14
0xA9103,ltc,1.0122943,2023-06-14
0xA9104,xrp,1.0122944,2023-06-14
0xA9105,btc,1.0122938,2023-06-14
0xA9106,eth,1.0122939,2023-06-14
0xA9107,matic_eth,1.012294,2023-06-14
0xA9108,trx_eth,1.0122941,2023-06-14
0xA9109,usdc,1.0122942,2023-06-14
0xA9110,ltc,1.0122943,2023-06-14
0xA9111,xrp,1.0122944,2023-06-14
0xA9112,btc,1.0122938,2023-06-14
0xA9113,eth,1.0122939,2023-06-14
0xA9114,matic_eth,1.012294,2023-06-14
0xA9115,trx_eth,1.0122941,2023-06-14
0xA9116,usdc,1.0122942,2023-06-14
0xA9117,ltc,1.0122943,2023-06-14
0xA9118,xrp,1.0122944,2023-06-14
0xA9119,btc,1.0122938,2023-06-14
0xA9120,eth,1.0122939,2023-06-14
0xA9121,matic_eth,1.012294,2023-06-14
0xA9122,trx_eth,1.0122941,2023-06-14
0xA9123,usdc,1.0122942,2023-06-14
0xA9124,ltc,1.0122943,2023-06-14
0xA9125,xrp,1.0122944,2023-06-14
0xA9126,btc,1.0122938,2023-06-14
0xA9127,eth,1.0122939,2023-06-14
0xA9128,matic_eth,1.012294,2023-06-14
0xA9129,trx_eth,1.0122941,2023-06-14
0xA9130,usdc,1.0122942,2023-06-14
0xA9131,ltc,1.0122943,2023-06-14
0xA9132,xrp,1.0122944,2023-06-14
0xA9133,btc,1.0122938,2023-06-14
0xA9134,eth,1.0122939,2023-06-14
0xA9135,matic_eth,1.012294,2023-06-14
0xA9136,trx_eth,1.0122941,2023-06-14
0xA9137,usdc,1.0122942,2023-06-14
